System Name,System Faction,Planet Name,Planet Type,Planet Archetype,Planet Faction,Resource Count
021-MUD-CORE-01,MUD,021-MUD-CORE-01-P5,MUD Barren Planet,Barren Planet,MUD,12
021-MUD-CORE-01,MUD,021-MUD-CORE-01-P6,MUD Ice Giant,Ice Giant,MUD,17
021-MUD-CORE-02,MUD,021-MUD-CORE-02-P1,MUD Volcanic Planet,Volcanic Planet,MUD,17
021-MUD-CORE-02,MUD,021-MUD-CORE-02-P2,MUD Volcanic Planet,Volcanic Planet,MUD,17
021-MUD-CORE-02,MUD,021-MUD-CORE-02-P3,MUD Gas Giant,Gas Giant,MUD,9
021-MUD-CORE-02,MUD,021-MUD-CORE-02-P4,MUD System Asteroid Belt,Asteroid Belt,MUD,14
021-MUD-CORE-03,MUD,021-MUD-CORE-03-P1,MUD Volcanic Planet,Volcanic Planet,MUD,17
021-MUD-CORE-03,MUD,021-MUD-CORE-03-P2,MUD Ice Giant,Ice Giant,MUD,17
021-MUD-CORE-03,MUD,021-MUD-CORE-03-P3,MUD Gas Giant,Gas Giant,MUD,9
021-MUD-CORE-03,MUD,021-MUD-CORE-03-P4,MUD Gas Giant,Gas Giant,MUD,9
021-MUD-CORE-03,MUD,021-MUD-CORE-03-P5,MUD Gas Giant,Gas Giant,MUD,9
021-MUD-SEC-01,MUD,021-MUD-SEC-01-P1,MUD Volcanic Planet,Volcanic Planet,MUD,17
021-MUD-SEC-01,MUD,021-MUD-SEC-01-P2,MUD Volcanic Planet,Volcanic Planet,MUD,17
021-MUD-CORE-04,MUD,021-MUD-CORE-04-P1,MUD Gas Giant,Gas Giant,MUD,9
021-MUD-CORE-04,MUD,021-MUD-CORE-04-P2,MUD Volcanic Planet,Volcanic Planet,MUD,17
021-MUD-CORE-04,MUD,021-MUD-CORE-04-P3,MUD Volcanic Planet,Volcanic Planet,MUD,17
021-MUD-CORE-04,MUD,021-MUD-CORE-04-P4,MUD Gas Giant,Gas Giant,MUD,9
021-MUD-CORE-04,MUD,021-MUD-CORE-04-P5,MUD Ice Giant,Ice Giant,MUD,17
021-MUD-CORE-05,MUD,021-MUD-CORE-05-P1,MUD Gas Giant,Gas Giant,MUD,9
021-MUD-CORE-05,MUD,021-MUD-CORE-05-P2,MUD Oceanic Planet,Oceanic Planet,MUD,14
021-MUD-CORE-05,MUD,021-MUD-CORE-05-P3,MUD Volcanic Planet,Volcanic Planet,MUD,17
021-MUD-CORE-05,MUD,021-MUD-CORE-05-P4,MUD System Asteroid Belt,Asteroid Belt,MUD,14
021-MUD-CORE-05,MUD,021-MUD-CORE-05-P5,MUD Ice Giant,Ice Giant,MUD,17
021-MUD-CORE-05,MUD,021-MUD-CORE-05-P6,MUD Volcanic Planet,Volcanic Planet,MUD,17
021-MUD-SEC-02,MUD,021-MUD-SEC-02-P1,MUD Gas Giant,Gas Giant,MUD,9
021-MUD-SEC-02,MUD,021-MUD-SEC-02-P2,MUD Barren Planet,Barren Planet,MUD,12
021-MUD-SEC-03,MUD,021-MUD-SEC-03-P1,MUD Volcanic Planet,Volcanic Planet,MUD,17
021-MUD-SEC-03,MUD,021-MUD-SEC-03-P2,MUD Gas Giant,Gas Giant,MUD,9
021-MUD-SEC-03,MUD,021-MUD-SEC-03-P3,MUD Oceanic Planet,Oceanic Planet,MUD,14
021-MUD-SEC-03,MUD,021-MUD-SEC-03-P4,MUD Oceanic Planet,Oceanic Planet,MUD,14
021-MUD-SEC-04,MUD,021-MUD-SEC-04-P1,MUD Volcanic Planet,Volcanic Planet,MUD,17
021-MUD-SEC-04,MUD,021-MUD-SEC-04-P2,MUD Gas Giant,Gas Giant,MUD,9
021-MUD-SEC-04,MUD,021-MUD-SEC-04-P3,MUD Ice Giant,Ice Giant,MUD,17
021-MUD-SEC-04,MUD,021-MUD-SEC-04-P4,MUD Volcanic Planet,Volcanic Planet,MUD,17
021-MUD-CORE-06,MUD,021-MUD-CORE-06-P1,MUD Oceanic Planet,Oceanic Planet,MUD,14
021-MUD-CORE-06,MUD,021-MUD-CORE-06-P2,MUD Volcanic Planet,Volcanic Planet,MUD,17
021-MUD-CORE-06,MUD,021-MUD-CORE-06-P3,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
021-MUD-CORE-06,MUD,021-MUD-CORE-06-P4,MUD Barren Planet,Barren Planet,MUD,12
021-MUD-CORE-06,MUD,021-MUD-CORE-06-P5,MUD Oceanic Planet,Oceanic Planet,MUD,14
021-MUD-CORE-07,MUD,021-MUD-CORE-07-P1,MUD System Asteroid Belt,Asteroid Belt,MUD,14
021-MUD-CORE-07,MUD,021-MUD-CORE-07-P2,MUD Barren Planet,Barren Planet,MUD,12
021-MUD-CORE-07,MUD,021-MUD-CORE-07-P3,MUD System Asteroid Belt,Asteroid Belt,MUD,14
021-MUD-CORE-07,MUD,021-MUD-CORE-07-P4,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
021-MUD-CORE-07,MUD,021-MUD-CORE-07-P5,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
021-MUD-SEC-05,MUD,021-MUD-SEC-05-P1,MUD Oceanic Planet,Oceanic Planet,MUD,14
021-MUD-SEC-05,MUD,021-MUD-SEC-05-P2,MUD Oceanic Planet,Oceanic Planet,MUD,14
021-MUD-CORE-08,MUD,021-MUD-CORE-08-P1,MUD Barren Planet,Barren Planet,MUD,12
021-MUD-CORE-08,MUD,021-MUD-CORE-08-P2,MUD Ice Giant,Ice Giant,MUD,17
021-MUD-CORE-08,MUD,021-MUD-CORE-08-P3,MUD Oceanic Planet,Oceanic Planet,MUD,14
021-MUD-CORE-08,MUD,021-MUD-CORE-08-P4,MUD Barren Planet,Barren Planet,MUD,12
021-MUD-SEC-06,MUD,021-MUD-SEC-06-P1,MUD Ice Giant,Ice Giant,MUD,17
021-MUD-SEC-06,MUD,021-MUD-SEC-06-P2,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
021-MUD-SEC-06,MUD,021-MUD-SEC-06-P3,MUD System Asteroid Belt,Asteroid Belt,MUD,14
021-MUD-SEC-06,MUD,021-MUD-SEC-06-P4,MUD Oceanic Planet,Oceanic Planet,MUD,14
022-MUD-CORE-01,MUD,022-MUD-CORE-01-P1,MUD Gas Giant,Gas Giant,MUD,9
022-MUD-CORE-01,MUD,022-MUD-CORE-01-P2,MUD System Asteroid Belt,Asteroid Belt,MUD,14
022-MUD-CORE-01,MUD,022-MUD-CORE-01-P3,MUD Gas Giant,Gas Giant,MUD,9
022-MUD-CORE-01,MUD,022-MUD-CORE-01-P4,MUD Gas Giant,Gas Giant,MUD,9
022-MUD-CORE-01,MUD,022-MUD-CORE-01-P5,MUD Volcanic Planet,Volcanic Planet,MUD,17
022-MUD-SEC-01,MUD,022-MUD-SEC-01-P1,MUD Dark Planet,Dark Planet,MUD,17
022-MUD-SEC-01,MUD,022-MUD-SEC-01-P2,MUD Barren Planet,Barren Planet,MUD,12
022-MUD-SEC-02,MUD,022-MUD-SEC-02-P1,MUD Barren Planet,Barren Planet,MUD,12
022-MUD-SEC-02,MUD,022-MUD-SEC-02-P2,MUD Barren Planet,Barren Planet,MUD,12
022-MUD-SEC-02,MUD,022-MUD-SEC-02-P3,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
022-MUD-CORE-02,MUD,022-MUD-CORE-02-P1,MUD Gas Giant,Gas Giant,MUD,9
022-MUD-CORE-02,MUD,022-MUD-CORE-02-P2,MUD Gas Giant,Gas Giant,MUD,9
022-MUD-CORE-02,MUD,022-MUD-CORE-02-P3,MUD Oceanic Planet,Oceanic Planet,MUD,14
022-MUD-CORE-02,MUD,022-MUD-CORE-02-P4,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
022-MUD-CORE-02,MUD,022-MUD-CORE-02-P5,MUD Oceanic Planet,Oceanic Planet,MUD,14
022-MUD-CORE-02,MUD,022-MUD-CORE-02-P6,MUD System Asteroid Belt,Asteroid Belt,MUD,14
022-MUD-SEC-03,MUD,022-MUD-SEC-03-P1,MUD System Asteroid Belt,Asteroid Belt,MUD,14
022-MUD-SEC-03,MUD,022-MUD-SEC-03-P2,MUD Oceanic Planet,Oceanic Planet,MUD,14
022-MUD-SEC-03,MUD,022-MUD-SEC-03-P3,MUD System Asteroid Belt,Asteroid Belt,MUD,14
022-MUD-SEC-04,MUD,022-MUD-SEC-04-P1,MUD Ice Giant,Ice Giant,MUD,17
022-MUD-SEC-04,MUD,022-MUD-SEC-04-P2,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
022-MUD-SEC-04,MUD,022-MUD-SEC-04-P3,MUD Gas Giant,Gas Giant,MUD,9
022-MUD-CORE-03,MUD,022-MUD-CORE-03-P1,MUD Barren Planet,Barren Planet,MUD,12
022-MUD-CORE-03,MUD,022-MUD-CORE-03-P2,MUD Gas Giant,Gas Giant,MUD,9
022-MUD-CORE-03,MUD,022-MUD-CORE-03-P3,MUD Oceanic Planet,Oceanic Planet,MUD,14
022-MUD-CORE-03,MUD,022-MUD-CORE-03-P4,MUD Ice Giant,Ice Giant,MUD,17
022-MUD-CORE-03,MUD,022-MUD-CORE-03-P5,MUD Volcanic Planet,Volcanic Planet,MUD,17
022-MUD-CORE-03,MUD,022-MUD-CORE-03-P6,MUD Barren Planet,Barren Planet,MUD,12
022-MUD-CORE-04,MUD,022-MUD-CORE-04-P1,MUD Ice Giant,Ice Giant,MUD,17
022-MUD-CORE-04,MUD,022-MUD-CORE-04-P2,MUD Gas Giant,Gas Giant,MUD,9
022-MUD-CORE-04,MUD,022-MUD-CORE-04-P3,MUD System Asteroid Belt,Asteroid Belt,MUD,14
022-MUD-CORE-04,MUD,022-MUD-CORE-04-P4,MUD System Asteroid Belt,Asteroid Belt,MUD,14
022-MUD-SEC-05,MUD,022-MUD-SEC-05-P1,MUD Oceanic Planet,Oceanic Planet,MUD,14
022-MUD-SEC-05,MUD,022-MUD-SEC-05-P2,MUD Barren Planet,Barren Planet,MUD,12
022-MUD-SEC-05,MUD,022-MUD-SEC-05-P3,MUD Barren Planet,Barren Planet,MUD,12
022-MUD-CORE-05,MUD,022-MUD-CORE-05-P1,MUD Gas Giant,Gas Giant,MUD,9
022-MUD-CORE-05,MUD,022-MUD-CORE-05-P2,MUD System Asteroid Belt,Asteroid Belt,MUD,14
022-MUD-CORE-05,MUD,022-MUD-CORE-05-P3,MUD System Asteroid Belt,Asteroid Belt,MUD,14
022-MUD-CORE-05,MUD,022-MUD-CORE-05-P4,MUD Ice Giant,Ice Giant,MUD,17
022-MUD-SEC-06,MUD,022-MUD-SEC-06-P1,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
022-MUD-SEC-06,MUD,022-MUD-SEC-06-P2,MUD Oceanic Planet,Oceanic Planet,MUD,14
022-MUD-SEC-06,MUD,022-MUD-SEC-06-P3,MUD Volcanic Planet,Volcanic Planet,MUD,17
022-MUD-SEC-06,MUD,022-MUD-SEC-06-P4,MUD Oceanic Planet,Oceanic Planet,MUD,14
022-MUD-SEC-07,MUD,022-MUD-SEC-07-P1,MUD System Asteroid Belt,Asteroid Belt,MUD,14
022-MUD-SEC-07,MUD,022-MUD-SEC-07-P2,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
022-MUD-SEC-07,MUD,022-MUD-SEC-07-P3,MUD Gas Giant,Gas Giant,MUD,9
022-MUD-CORE-06,MUD,022-MUD-CORE-06-P1,MUD Ice Giant,Ice Giant,MUD,17
022-MUD-CORE-06,MUD,022-MUD-CORE-06-P2,MUD Oceanic Planet,Oceanic Planet,MUD,14
022-MUD-CORE-06,MUD,022-MUD-CORE-06-P3,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
022-MUD-CORE-06,MUD,022-MUD-CORE-06-P4,MUD Volcanic Planet,Volcanic Planet,MUD,17
022-MUD-SEC-08,MUD,022-MUD-SEC-08-P1,MUD Barren Planet,Barren Planet,MUD,12
022-MUD-SEC-08,MUD,022-MUD-SEC-08-P2,MUD Barren Planet,Barren Planet,MUD,12
022-MUD-SEC-08,MUD,022-MUD-SEC-08-P3,MUD Barren Planet,Barren Planet,MUD,12
022-MUD-SEC-08,MUD,022-MUD-SEC-08-P4,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
022-MUD-SEC-09,MUD,022-MUD-SEC-09-P1,MUD Gas Giant,Gas Giant,MUD,9
022-MUD-SEC-09,MUD,022-MUD-SEC-09-P2,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
022-MUD-CORE-07,MUD,022-MUD-CORE-07-P1,MUD Oceanic Planet,Oceanic Planet,MUD,14
022-MUD-CORE-07,MUD,022-MUD-CORE-07-P2,MUD Gas Giant,Gas Giant,MUD,9
022-MUD-CORE-07,MUD,022-MUD-CORE-07-P3,MUD Ice Giant,Ice Giant,MUD,17
022-MUD-CORE-07,MUD,022-MUD-CORE-07-P4,MUD Oceanic Planet,Oceanic Planet,MUD,14
022-MUD-SEC-10,MUD,022-MUD-SEC-10-P1,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
022-MUD-SEC-10,MUD,022-MUD-SEC-10-P2,MUD Dark Planet,Dark Planet,MUD,17
022-MUD-SEC-10,MUD,022-MUD-SEC-10-P3,MUD Barren Planet,Barren Planet,MUD,12
022-MUD-SEC-10,MUD,022-MUD-SEC-10-P4,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
022-MUD-CORE-08,MUD,022-MUD-CORE-08-P1,MUD Volcanic Planet,Volcanic Planet,MUD,17
022-MUD-CORE-08,MUD,022-MUD-CORE-08-P2,MUD Oceanic Planet,Oceanic Planet,MUD,14
022-MUD-CORE-08,MUD,022-MUD-CORE-08-P3,MUD Volcanic Planet,Volcanic Planet,MUD,17
022-MUD-CORE-08,MUD,022-MUD-CORE-08-P4,MUD System Asteroid Belt,Asteroid Belt,MUD,14
022-MUD-CORE-08,MUD,022-MUD-CORE-08-P5,MUD Oceanic Planet,Oceanic Planet,MUD,14
022-MUD-CORE-08,MUD,022-MUD-CORE-08-P6,MUD Gas Giant,Gas Giant,MUD,9
019-MUD-SEC-01,MUD,019-MUD-SEC-01-P1,MUD Dark Planet,Dark Planet,MUD,17
019-MUD-SEC-01,MUD,019-MUD-SEC-01-P2,MUD System Asteroid Belt,Asteroid Belt,MUD,14
019-MUD-CORE-01,MUD,019-MUD-CORE-01-P1,MUD Gas Giant,Gas Giant,MUD,9
019-MUD-CORE-01,MUD,019-MUD-CORE-01-P2,MUD Oceanic Planet,Oceanic Planet,MUD,14
019-MUD-CORE-01,MUD,019-MUD-CORE-01-P3,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
019-MUD-CORE-01,MUD,019-MUD-CORE-01-P4,MUD Oceanic Planet,Oceanic Planet,MUD,14
019-MUD-CORE-01,MUD,019-MUD-CORE-01-P5,MUD Oceanic Planet,Oceanic Planet,MUD,14
019-MUD-CORE-02,MUD,019-MUD-CORE-02-P1,MUD Ice Giant,Ice Giant,MUD,17
019-MUD-CORE-02,MUD,019-MUD-CORE-02-P2,MUD Barren Planet,Barren Planet,MUD,12
019-MUD-CORE-02,MUD,019-MUD-CORE-02-P3,MUD Volcanic Planet,Volcanic Planet,MUD,17
019-MUD-CORE-02,MUD,019-MUD-CORE-02-P4,MUD Volcanic Planet,Volcanic Planet,MUD,17
019-MUD-CORE-02,MUD,019-MUD-CORE-02-P5,MUD Volcanic Planet,Volcanic Planet,MUD,17
019-MUD-CORE-02,MUD,019-MUD-CORE-02-P6,MUD Volcanic Planet,Volcanic Planet,MUD,17
019-MUD-SEC-02,MUD,019-MUD-SEC-02-P1,MUD Barren Planet,Barren Planet,MUD,12
019-MUD-SEC-02,MUD,019-MUD-SEC-02-P2,MUD System Asteroid Belt,Asteroid Belt,MUD,14
019-MUD-SEC-02,MUD,019-MUD-SEC-02-P3,MUD Volcanic Planet,Volcanic Planet,MUD,17
019-MUD-SEC-02,MUD,019-MUD-SEC-02-P4,MUD Barren Planet,Barren Planet,MUD,12
019-MUD-SEC-03,MUD,019-MUD-SEC-03-P1,MUD Volcanic Planet,Volcanic Planet,MUD,17
019-MUD-SEC-03,MUD,019-MUD-SEC-03-P2,MUD Oceanic Planet,Oceanic Planet,MUD,14
019-MUD-SEC-03,MUD,019-MUD-SEC-03-P3,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
019-MUD-SEC-03,MUD,019-MUD-SEC-03-P4,MUD System Asteroid Belt,Asteroid Belt,MUD,14
019-MUD-CORE-03,MUD,019-MUD-CORE-03-P1,MUD Volcanic Planet,Volcanic Planet,MUD,17
019-MUD-CORE-03,MUD,019-MUD-CORE-03-P2,MUD Gas Giant,Gas Giant,MUD,9
019-MUD-CORE-03,MUD,019-MUD-CORE-03-P3,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
019-MUD-CORE-03,MUD,019-MUD-CORE-03-P4,MUD Barren Planet,Barren Planet,MUD,12
019-MUD-CORE-03,MUD,019-MUD-CORE-03-P5,MUD Volcanic Planet,Volcanic Planet,MUD,17
019-MUD-CORE-03,MUD,019-MUD-CORE-03-P6,MUD Volcanic Planet,Volcanic Planet,MUD,17
019-MUD-SEC-04,MUD,019-MUD-SEC-04-P1,MUD Gas Giant,Gas Giant,MUD,9
019-MUD-SEC-04,MUD,019-MUD-SEC-04-P2,MUD Gas Giant,Gas Giant,MUD,9
019-MUD-SEC-05,MUD,019-MUD-SEC-05-P1,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
019-MUD-SEC-05,MUD,019-MUD-SEC-05-P2,MUD Volcanic Planet,Volcanic Planet,MUD,17
019-MUD-SEC-05,MUD,019-MUD-SEC-05-P3,MUD Oceanic Planet,Oceanic Planet,MUD,14
019-MUD-CORE-04,MUD,019-MUD-CORE-04-P1,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
019-MUD-CORE-04,MUD,019-MUD-CORE-04-P2,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
019-MUD-CORE-04,MUD,019-MUD-CORE-04-P3,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
019-MUD-CORE-04,MUD,019-MUD-CORE-04-P4,MUD Volcanic Planet,Volcanic Planet,MUD,17
019-MUD-CORE-04,MUD,019-MUD-CORE-04-P5,MUD Volcanic Planet,Volcanic Planet,MUD,17
019-MUD-CORE-04,MUD,019-MUD-CORE-04-P6,MUD Ice Giant,Ice Giant,MUD,17
019-MUD-CORE-05,MUD,019-MUD-CORE-05-P1,MUD Ice Giant,Ice Giant,MUD,17
019-MUD-CORE-05,MUD,019-MUD-CORE-05-P2,MUD System Asteroid Belt,Asteroid Belt,MUD,14
019-MUD-CORE-05,MUD,019-MUD-CORE-05-P3,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
019-MUD-CORE-05,MUD,019-MUD-CORE-05-P4,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
019-MUD-CORE-05,MUD,019-MUD-CORE-05-P5,MUD Volcanic Planet,Volcanic Planet,MUD,17
019-MUD-CORE-06,MUD,019-MUD-CORE-06-P1,MUD Oceanic Planet,Oceanic Planet,MUD,14
019-MUD-CORE-06,MUD,019-MUD-CORE-06-P2,MUD Oceanic Planet,Oceanic Planet,MUD,14
019-MUD-CORE-06,MUD,019-MUD-CORE-06-P3,MUD Gas Giant,Gas Giant,MUD,9
019-MUD-CORE-06,MUD,019-MUD-CORE-06-P4,MUD System Asteroid Belt,Asteroid Belt,MUD,14
019-MUD-CORE-06,MUD,019-MUD-CORE-06-P5,MUD Gas Giant,Gas Giant,MUD,9
019-MUD-CORE-06,MUD,019-MUD-CORE-06-P6,MUD Gas Giant,Gas Giant,MUD,9
019-MUD-SEC-06,MUD,019-MUD-SEC-06-P1,MUD Volcanic Planet,Volcanic Planet,MUD,17
019-MUD-SEC-06,MUD,019-MUD-SEC-06-P2,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
019-MUD-SEC-06,MUD,019-MUD-SEC-06-P3,MUD Barren Planet,Barren Planet,MUD,12
019-MUD-SEC-07,MUD,019-MUD-SEC-07-P1,MUD Volcanic Planet,Volcanic Planet,MUD,17
019-MUD-SEC-07,MUD,019-MUD-SEC-07-P2,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
019-MUD-SEC-07,MUD,019-MUD-SEC-07-P3,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
019-MUD-SEC-07,MUD,019-MUD-SEC-07-P4,MUD Barren Planet,Barren Planet,MUD,12
019-MUD-SEC-08,MUD,019-MUD-SEC-08-P1,MUD Oceanic Planet,Oceanic Planet,MUD,14
019-MUD-SEC-08,MUD,019-MUD-SEC-08-P2,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
019-MUD-SEC-08,MUD,019-MUD-SEC-08-P3,MUD Volcanic Planet,Volcanic Planet,MUD,17
019-MUD-SEC-08,MUD,019-MUD-SEC-08-P4,MUD Volcanic Planet,Volcanic Planet,MUD,17
018-MUD-CORE-05,MUD,018-MUD-CORE-05-P1,MUD Barren Planet,Barren Planet,MUD,12
018-MUD-CORE-05,MUD,018-MUD-CORE-05-P2,MUD Volcanic Planet,Volcanic Planet,MUD,17
018-MUD-CORE-05,MUD,018-MUD-CORE-05-P3,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
018-MUD-CORE-05,MUD,018-MUD-CORE-05-P4,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
018-MUD-CORE-05,MUD,018-MUD-CORE-05-P5,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
018-MUD-CORE-05,MUD,018-MUD-CORE-05-P6,MUD Gas Giant,Gas Giant,MUD,9
014-MUD-CORE-01,MUD,014-MUD-CORE-01-P1,MUD Volcanic Planet,Volcanic Planet,MUD,17
014-MUD-CORE-01,MUD,014-MUD-CORE-01-P2,MUD Gas Giant,Gas Giant,MUD,9
014-MUD-CORE-01,MUD,014-MUD-CORE-01-P3,MUD Ice Giant,Ice Giant,MUD,17
014-MUD-CORE-01,MUD,014-MUD-CORE-01-P4,MUD System Asteroid Belt,Asteroid Belt,MUD,14
014-MUD-CORE-02,MUD,014-MUD-CORE-02-P1,MUD Oceanic Planet,Oceanic Planet,MUD,14
014-MUD-CORE-02,MUD,014-MUD-CORE-02-P2,MUD Barren Planet,Barren Planet,MUD,12
014-MUD-CORE-02,MUD,014-MUD-CORE-02-P3,MUD Ice Giant,Ice Giant,MUD,17
014-MUD-CORE-02,MUD,014-MUD-CORE-02-P4,MUD Ice Giant,Ice Giant,MUD,17
014-MUD-SEC-01,MUD,014-MUD-SEC-01-P1,MUD Volcanic Planet,Volcanic Planet,MUD,17
014-MUD-SEC-01,MUD,014-MUD-SEC-01-P2,MUD Barren Planet,Barren Planet,MUD,12
014-MUD-SEC-01,MUD,014-MUD-SEC-01-P3,MUD Barren Planet,Barren Planet,MUD,12
014-MUD-SEC-01,MUD,014-MUD-SEC-01-P4,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
014-MUD-CORE-03,MUD,014-MUD-CORE-03-P1,MUD Volcanic Planet,Volcanic Planet,MUD,17
014-MUD-CORE-03,MUD,014-MUD-CORE-03-P2,MUD Gas Giant,Gas Giant,MUD,9
014-MUD-CORE-03,MUD,014-MUD-CORE-03-P3,MUD System Asteroid Belt,Asteroid Belt,MUD,14
014-MUD-CORE-03,MUD,014-MUD-CORE-03-P4,MUD Oceanic Planet,Oceanic Planet,MUD,14
014-MUD-SEC-02,MUD,014-MUD-SEC-02-P1,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
014-MUD-SEC-02,MUD,014-MUD-SEC-02-P2,MUD Ice Giant,Ice Giant,MUD,17
014-MUD-SEC-02,MUD,014-MUD-SEC-02-P3,MUD Volcanic Planet,Volcanic Planet,MUD,17
014-MUD-SEC-02,MUD,014-MUD-SEC-02-P4,MUD System Asteroid Belt,Asteroid Belt,MUD,14
014-MUD-SEC-03,MUD,014-MUD-SEC-03-P1,MUD System Asteroid Belt,Asteroid Belt,MUD,14
014-MUD-SEC-03,MUD,014-MUD-SEC-03-P2,MUD Barren Planet,Barren Planet,MUD,12
014-MUD-SEC-04,MUD,014-MUD-SEC-04-P1,MUD Ice Giant,Ice Giant,MUD,17
014-MUD-SEC-04,MUD,014-MUD-SEC-04-P2,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
014-MUD-SEC-04,MUD,014-MUD-SEC-04-P3,MUD System Asteroid Belt,Asteroid Belt,MUD,14
014-MUD-SEC-04,MUD,014-MUD-SEC-04-P4,MUD Barren Planet,Barren Planet,MUD,12
014-MUD-SEC-05,MUD,014-MUD-SEC-05-P1,MUD Volcanic Planet,Volcanic Planet,MUD,17
014-MUD-SEC-05,MUD,014-MUD-SEC-05-P2,MUD Barren Planet,Barren Planet,MUD,12
014-MUD-SEC-05,MUD,014-MUD-SEC-05-P3,MUD Barren Planet,Barren Planet,MUD,12
014-MUD-SEC-06,MUD,014-MUD-SEC-06-P1,MUD Barren Planet,Barren Planet,MUD,12
014-MUD-SEC-06,MUD,014-MUD-SEC-06-P2,MUD System Asteroid Belt,Asteroid Belt,MUD,14
014-MUD-SEC-06,MUD,014-MUD-SEC-06-P3,MUD Barren Planet,Barren Planet,MUD,12
014-MUD-SEC-06,MUD,014-MUD-SEC-06-P4,MUD Volcanic Planet,Volcanic Planet,MUD,17
014-MUD-CORE-04,MUD,014-MUD-CORE-04-P1,MUD Gas Giant,Gas Giant,MUD,9
014-MUD-CORE-04,MUD,014-MUD-CORE-04-P2,MUD System Asteroid Belt,Asteroid Belt,MUD,14
014-MUD-CORE-04,MUD,014-MUD-CORE-04-P3,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
014-MUD-CORE-04,MUD,014-MUD-CORE-04-P4,MUD Oceanic Planet,Oceanic Planet,MUD,14
014-MUD-CORE-04,MUD,014-MUD-CORE-04-P5,MUD Gas Giant,Gas Giant,MUD,9
014-MUD-CORE-04,MUD,014-MUD-CORE-04-P6,MUD System Asteroid Belt,Asteroid Belt,MUD,14
014-MUD-SEC-07,MUD,014-MUD-SEC-07-P1,MUD Barren Planet,Barren Planet,MUD,12
014-MUD-SEC-07,MUD,014-MUD-SEC-07-P2,MUD System Asteroid Belt,Asteroid Belt,MUD,14
014-MUD-SEC-07,MUD,014-MUD-SEC-07-P3,MUD Barren Planet,Barren Planet,MUD,12
014-MUD-SEC-08,MUD,014-MUD-SEC-08-P1,MUD Ice Giant,Ice Giant,MUD,17
014-MUD-SEC-08,MUD,014-MUD-SEC-08-P2,MUD System Asteroid Belt,Asteroid Belt,MUD,14
014-MUD-SEC-09,MUD,014-MUD-SEC-09-P1,MUD Ice Giant,Ice Giant,MUD,17
014-MUD-SEC-09,MUD,014-MUD-SEC-09-P2,MUD System Asteroid Belt,Asteroid Belt,MUD,14
014-MUD-CORE-05,MUD,014-MUD-CORE-05-P1,MUD Gas Giant,Gas Giant,MUD,9
014-MUD-CORE-05,MUD,014-MUD-CORE-05-P2,MUD Gas Giant,Gas Giant,MUD,9
014-MUD-CORE-05,MUD,014-MUD-CORE-05-P3,MUD Oceanic Planet,Oceanic Planet,MUD,14
014-MUD-CORE-05,MUD,014-MUD-CORE-05-P4,MUD Gas Giant,Gas Giant,MUD,9
014-MUD-SEC-10,MUD,014-MUD-SEC-10-P1,MUD System Asteroid Belt,Asteroid Belt,MUD,14
014-MUD-SEC-10,MUD,014-MUD-SEC-10-P2,MUD Volcanic Planet,Volcanic Planet,MUD,17
014-MUD-SEC-11,MUD,014-MUD-SEC-11-P1,MUD Terrestrial Planet,Terrestrial Planet,MUD,11
014-MUD-SEC-11,MUD,014-MUD-SEC-11-P2,MUD Oceanic Planet,Oceanic Planet,MUD,14
014-MUD-SEC-11,MUD,014-MUD-SEC-11-P3,MUD Volcanic Planet,Volcanic Planet,MUD,17
